Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,cozinha,media_preco,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,alcance_preco,classifi_agregada,Rating color,taxa_votos,votos
8817,Le Petit Cafe - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.22762745,28.63113239,Cafe,1600,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,31
309110,The Grill Room - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.227277,28.631407,Continental,4500,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,51
300696,Mei Kun - The Leela Ambience Convention Hotel,1,New Delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",The Leela Ambience Convention Hotel,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,Thai,3500,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,42
2688,Emperor's Lounge - The Taj Mahal Hotel,1,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2241405,28.605168900000002,Cafe,2500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,79
2689,House of Ming - The Taj Mahal Hotel,1,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.22461820000001,28.605148699999997,Chinese,5500,Indian Rupees(Rs.),Yes,No,No,No,4,4.0,Green,Very Good,398
18376469,Spicy Duck - Taj Palace Hotel,1,New Delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri","The Taj Palace Hotel, Chanakyapuri, New Delhi",77.1702198,28.5948008,Asian,4000,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,24
2701,Orient Express - Taj Palace Hotel,1,New Delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri","The Taj Palace Hotel, Chanakyapuri, New Delhi",77.170087,28.5950077,European,8000,Indian Rupees(Rs.),Yes,No,No,No,4,4.0,Green,Very Good,145
2702,The Tea Lounge - Taj Palace Hotel,1,New Delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri","The Taj Palace Hotel, Chanakyapuri, New Delhi",77.1703995,28.594549199999996,Cafe,1500,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,76
311858,The Gourmet Shop - The Uppal,1,New Delhi,"The Uppal, Ground Floor, NH-8, Mahipalpur Extension, Aerocity, New Delhi","The Uppal, Aerocity","The Uppal, Aerocity, New Delhi",77.10184699999999,28.535183,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,4
18282047,Arriba - Mexican Grill & Tequileria,1,New Delhi,"The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi","The Village Restaurant Complex, Khel Gaon Marg","The Village Restaurant Complex, Khel Gaon Marg, New Delhi",77.2129742,28.55231,Mexican,2500,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,146
18372314,Dee Pizza Hub,1,New Delhi,"WZ-139/F, Main Market, New Mahavir Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0845916,28.6344618,Pizza,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18368021,Himalya Chinese,1,New Delhi,"Shop 1, Plot 365, Chand Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.09623020000001,28.6468527,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18431191,Mama Tao,1,New Delhi,"E-1, Main Khyala Raod, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1029417,28.6491405,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
18431176,Salt & Peppers,1,New Delhi,"Shop 1, New Market, Main Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0964562,28.6371756,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3
18428721,Snazzy Delights,1,New Delhi,"J-8, Mukhram Garden, Near Raj Cinema, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",0.0,0.0,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
3383,Ahad Sons Restaurant,1,New Delhi,"3-A, Behind Mother Dairy, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.2182605,28.560757199999998,Kashmiri,750,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,104
18254521,The Coffee Bond,1,New Delhi,"Shop 4, Uday Park Shopping Complex, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.21807376,28.56028103,Cafe,700,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,73
18350231,Keventers,1,New Delhi,"22, Ground Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.0770547,28.629091499999998,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,37
18380171,Pat 'N' Harry,1,New Delhi,"Shop 3, Ground Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.075439,28.629096999999998,American,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,42
7297,Aggarwal Sweets,1,New Delhi,"A 93, Gurudwara Road, Mohan Garden, Near Metro Pillar 746, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0409828,28.6203298,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,5
302057,Lajwab Bakery,1,New Delhi,"Mangal Bazaar Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0630573,28.6205109,Bakery,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
18437128,Chocochill,1,New Delhi,"Vijay Vihar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",0.0,0.0,Desserts,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
17989106,New China Town,1,New Delhi,"B-44, Sewak Park, Dwarka Mod Metro Station, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0331929,28.6173544,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
18372666,The Darjiling Delicious Chinese Food,1,New Delhi,"Shop 3, Plot 42-43, G Block, School Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0608752,28.621162599999998,Chinese,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3
8257,Cafe Coffee Day,1,New Delhi,"12, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2869436,28.6373178,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,33
18378036,Fattoush,1,New Delhi,"G-103, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.28624070000001,28.636875300000003,Lebanese,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
18311958,Keventers,1,New Delhi,"Shop G-3, V3S Mall, Plot 10, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.28635890000001,28.636838800000003,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,25
8215,Mandrain,1,New Delhi,"Food Court, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2870265,28.6369816,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,7
312352,Vintro,1,New Delhi,"G-110, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861742,28.6370758,Cafe,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,96
404,Yo! China,1,New Delhi,"G-9, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2860344,28.6367037,Chinese,900,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.0,Red,Poor,191
3072,Hawkers,1,New Delhi,"B-1, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.15731559999999,28.523209100000003,Chinese,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,398
18218321,Majlis-e-Mughal,1,New Delhi,"1249, Opposite Fortis Hospital, Aruna Asaf Ali Marg, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.16115090000001,28.519113800000003,Mughlai,900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.5,Yellow,Good,95
18423898,The Cafe,1,New Delhi,"B8/9, Shop 9, DDA Market, Near GD Goenka School, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1553898,28.5291446,Cafe,1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,20
18289277,Cookfresh,1,New Delhi,"Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",0.0,0.0,Asian,800,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2
18144479,Happy Hakka,1,New Delhi,"28, Vasant Arcade, B7 Market, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1520605,28.533287899999994,Chinese,650,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,173
535,Barista,1,New Delhi,"55, Community Center, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.16407988,28.55705291,Cafe,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,47
2122,Chinese Hut,1,New Delhi,"PVR Complex, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.16423243,28.55793018,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,20
309789,From The Kitchen of Mala Bindra,1,New Delhi,"2, 2nd Floor, Palam Marg, Rear Block, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.1624016,28.571381,Bakery,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9
4317,Hawkers,1,New Delhi,"Opposite Priya Cinema, Vasant Lok, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.16311596,28.55760213,Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,26
7391,Costa Coffee,1,New Delhi,"Community Center, Priya Market, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.16436800000001,28.557222999999997,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,80
18312585,Cafe Coffee Day,1,New Delhi,"61, Inside PVR Community Centre, Basant Lok, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.16442622,28.55736507,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
18463329,Kaptain Bakery,1,New Delhi,"16A, Basant Lok, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.16429355,28.55870848,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18277185,Kayasth Cuisine,1,New Delhi,"Annexe, 1st Floor, D-7/1, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.15520881,28.56118272,Mughlai,1000,Indian Rupees(Rs.),No,No,No,No,3,0.0,White,Not rated,2
18415363,Mohanty Bakery & Confectionery,1,New Delhi,"352, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",0.0,0.0,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
8532,Taj Sweets,1,New Delhi,"28, DDA Market, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3226158,28.601141700000003,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,16
18323036,The Cake,1,New Delhi,"E-473, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.31136166,28.59819588,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4
18420697,Aggarwal Sweets,1,New Delhi,"Shop no. 1,Near Dharamshila Hospital, Main Road Vasundhara Enclave, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3143328,28.6017649,Desserts,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18377902,Cafe Youth,1,New Delhi,"Main Road, Near BSES Office, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.312519,28.602113899999996,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18430246,Cake Express,1,New Delhi,"E - 477, Shop 21, Krishna Complex, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.30973420000001,28.59794885,Bakery,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18425318,Cake Knighter,1,New Delhi,"Opposite East End Apartments, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",0.0,0.0,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18499026,Delicious Cake,1,New Delhi,"E-77, Main Road, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",0.0,0.0,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18434964,FM Biryani Point,1,New Delhi,"D-78, Opposite Akbari Masjid, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",0.0,0.0,Biryani,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18377900,Khan Tandoori Nights,1,New Delhi,"C-II -205, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.30676837,28.59133326,Mughlai,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18251459,Richa's Bakery,1,New Delhi,"Shop 21, E-447, Krishna Complex, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.31154975,28.59744877,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18375387,Seven Star Pizza,1,New Delhi,"B-69, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.30584300000001,28.592301799999998,Pizza,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18424200,Shahi Muradabadi Chicken Biryani,1,New Delhi,"Block-1, Sarpanch Chowk, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3080751,28.589743199999997,Biryani,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18424188,Special Chicken Biryani,1,New Delhi,"B-147, Lane 3, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.30622523,28.589036699999998,Biryani,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
6654,Black & Brew,1,New Delhi,"Shop 1, Single Story, Near Hanuman Mandir, Vijay Nagar, New Delhi",Vijay Nagar,"Vijay Nagar, New Delhi",77.20238570000001,28.6895227,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,25
18263693,Nalwa's Hotspot,1,New Delhi,"B-85, Old Gupta Colony, Near Kalyan Vihar, Vijay Nagar, New Delhi",Vijay Nagar,"Vijay Nagar, New Delhi",77.1965012,28.6928555,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,10
18245248,Pasta Hub,1,New Delhi,"27-C, Main Road, Vijay Nagar, New Delhi",Vijay Nagar,"Vijay Nagar, New Delhi",77.201128,28.691641399999998,Italian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,16
8696,Cafe Amigo,1,New Delhi,"G-13, Pratibha Tower, PVR Complex, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.07604811,28.639028200000002,Cafe,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,41
6925,Cafe Coffee Day,1,New Delhi,"C 9, New Krishna Park, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.0764578,28.629417699999998,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,16
300459,Cake Palace,1,New Delhi,"17 A, DG 2, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.06883967,28.63507537,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,11
8695,Channi Pishori Chicken,1,New Delhi,"29, J Block, LSC, DDA Market, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.07987779999999,28.6420433,Mughlai,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,55
18333392,Chetana Bakes,1,New Delhi,"Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.0701624,28.644572200000002,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6
18478982,Finest Pizzeria,1,New Delhi,"Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.06846483,28.6322224,Pizza,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,5
301380,Hema Chinese Foods,1,New Delhi,"33, F Block, Galaxy Market, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.0698926,28.6440984,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,21
300461,Ishwar Sweets,1,New Delhi,"KG-1/411, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.0792678,28.638455,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,33
300406,Patiala Shahi Soups,1,New Delhi,"17, J Block, DDA Market",Vikaspuri,"Vikaspuri, New Delhi",77.0797403,28.6419595,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12
4790,Shanghai Nights,1,New Delhi,"PVR Cinema, Near ICICI Bank, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.0739295,28.63949696,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11
8707,Shree Ram Sweets & Bakers,1,New Delhi,"C1-401, Janta Flat, Hastal LIG Flat, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.0600536,28.635896600000002,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4
302183,Sindhi Kulfi Wala,1,New Delhi,"PVR Road, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.07717729999999,28.638532799999997,Desserts,100,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4
300457,Taneja Bakery,1,New Delhi,"21, Group 2, Pocket C, DDA Hastsal, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.0588879,28.6354403,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,17
3657,The China Town,1,New Delhi,"Shop 42, C Block Market, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.07022168,28.63504182,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,26
18365871,Brick Station,1,New Delhi,"B-1, M Block Market, Balaji Market, Opposite Kerela Public School, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.0761542,28.633124300000002,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3
309473,Arora Snacks,1,New Delhi,"B Block Market, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.318175,28.67132778,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,14
8502,Bansal Mithai Wale,1,New Delhi,"7, B Block Market, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.318925,28.67130833,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
18249080,Simply Cakes,1,New Delhi,"1st Floor, D-148, Surajmal Vihar, Near Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.30861206,28.66011757,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10
18421469,Jyoti Sweets,1,New Delhi,"B 170, Jhilmil Colony, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.3121633,28.66982713,Mithai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18421467,Momos Hi Momos,1,New Delhi,"B Block Market, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.31812015,28.67132945,Chinese,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18421471,Oven Fresh,1,New Delhi,"B 168, Jhilmil Colony, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.31192157,28.66958297,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18377897,Rupa Ice Cream Parlour,1,New Delhi,"B-169, Main Road, Jhilmil Colony, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.31203791,28.66984331,Desserts,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18419871,Scoopers 'n' Bakers,1,New Delhi,"C-199, Jhilmil Colony, Near Gopal Jee Dairy, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.31213246,28.66842304,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18294257,Chilli Chinese,1,New Delhi,"Main Shanti Nagar Road, Tri Nagar, Wazirpur, New Delhi",Wazirpur,"Wazirpur, New Delhi",77.16365970000001,28.6792749,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18384135,Keventers,1,New Delhi,"Level 2, Food Capital, Worldmark 1, Hospitality District, Aerocity, New Delhi","Worldmark 1, Aerocity","Worldmark 1, Aerocity, New Delhi",77.12179529,28.5503472,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,5
18336491,Wow! Momo,1,New Delhi,"Level 2, Food Capital, Worldmark 1, New Delhi","Worldmark 1, Aerocity","Worldmark 1, Aerocity, New Delhi",77.12179529,28.5503472,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18390311,Asia Seven Express,1,New Delhi,"Food Capital, Worldmark 1, Aerocity, New Delhi","Worldmark 1, Aerocity","Worldmark 1, Aerocity, New Delhi",77.12178456,28.55041317,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3
311971,Elegant China X-Press,1,New Delhi,"Shop 22/2, Near Green Park Metro Station, Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",77.2068775,28.5599455,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9
18265698,Hangchuaa's Chinese Food Corner,1,New Delhi,"K-130, Gautam Nagar, Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",77.20980809999999,28.560968300000003,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,5
7457,Madhuvan Chinese Fast Food,1,New Delhi,"Yusuf Sarai Market, Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",77.2077758,28.557700699999998,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,52
18175274,Momos House,1,New Delhi,"G-130, Sudarshan Cinema Road, Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",77.2101563,28.5619163,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
312756,Uraki,1,New Delhi,"42, Gautam Nagar, Behind Father Agnel School, Near Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",77.2133453,28.5622651,Asian,400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,8
18265700,Faeem Chicken Corner,1,New Delhi,"F-130/4, Gautam Nagar, Sudershan Road, Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",77.2105606,28.561909999999997,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3
18492061,Al Hayat Bakers,1,New Delhi,"Shop 14, Main Road, Zakir Nagar, New Delhi",Zakir Nagar,"Zakir Nagar, New Delhi",77.27884457,28.56720015,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18349925,Al-Kausar's,1,New Delhi,"K-65, Chinar Apartment, Jamia Nagar, Near Zakir Nagar, New Delhi",Zakir Nagar,"Zakir Nagar, New Delhi",0.0,0.0,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18492065,Alam Biryani Center,1,New Delhi,"Street 18, Zakir Nagar, New Delhi",Zakir Nagar,"Zakir Nagar, New Delhi",77.27966331,28.56771457,Biryani,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18429376,Javed Bawarchi Restaurant,1,New Delhi,"392, Near SBI, Main Road , Zakir Nagar",Zakir Nagar,"Zakir Nagar, New Delhi",77.2778975,28.566529700000004,Mughlai,600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0
18168147,S.K. Fast Food,1,New Delhi,"161/32, Shop 3 Joga Bai, Main Road, Zakir Nagar, New Delhi",Zakir Nagar,"Zakir Nagar, New Delhi",77.28382677,28.56618897,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18429375,Sufiyan Restaurant,1,New Delhi,"57/12, Main Road, Zakir Nagar, New Delhi",Zakir Nagar,"Zakir Nagar, New Delhi",77.27977898,28.56732117,Mughlai,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
